ADAPTIVE_START_DAY,ZSCORE_LOOKBACK,ENTRY_THRESHOLD,STOP_LOSS_THRESHOLD,POSITION_SIZE,score
501,70,1.8000000000000003,2.75,10000,18.310354440020053
501,100,1.7000000000000002,2.25,10000,18.30993847067345
501,70,1.6,3.25,10000,18.286090807817118
501,70,1.7000000000000002,2.75,10000,18.230085575988248
501,100,2.4000000000000004,3.0,10000,18.189693749098566
501,100,2.5000000000000004,3.5,10000,18.14261294345823
501,100,2.5000000000000004,3.75,10000,18.14261294345823
501,100,2.5000000000000004,4.0,10000,18.14261294345823
501,70,2.5000000000000004,3.25,10000,18.135322114734336
501,70,1.6,3.75,10000,18.12040357848874
501,70,1.6,4.0,10000,18.12040357848874
501,70,2.5000000000000004,4.0,10000,17.98324685033444
501,70,2.5000000000000004,3.75,10000,17.98324685033444
501,70,1.2000000000000002,3.0,10000,17.884243142145422
501,70,0.5,3.5,10000,17.869552286154544
501,100,2.5000000000000004,3.25,10000,17.78420181662439
501,100,1.3000000000000003,2.25,10000,17.780924509557487
501,70,2.5000000000000004,3.5,10000,17.77888770088821
501,100,0.8,2.75,10000,17.75742174258869
501,130,1.0,2.25,10000,17.753846811033917
501,70,1.5000000000000002,3.0,10000,17.720739781520685
501,130,0.6,2.0,10000,17.689810566170777
501,70,1.6,3.5,10000,17.660925398147008
501,70,2.5000000000000004,3.0,10000,17.64164986389288
501,100,1.8000000000000003,2.5,10000,17.62577482996528
501,100,0.1,2.0,10000,17.428500889042752
501,70,1.9000000000000001,2.5,10000,17.11475518180047
501,70,0.8,2.75,10000,16.996616386780417
501,70,0.9,2.75,10000,16.983419917578424
501,100,2.0,2.5,10000,16.912317271951892
501,70,1.7000000000000002,2.5,10000,16.9014260749815
501,70,0.5,3.0,10000,16.868825983907264
501,100,1.9000000000000001,2.5,10000,16.84072028026309
501,100,0.7000000000000001,2.25,10000,16.81754240236571
501,70,0.6,3.25,10000,16.78183479435944
501,100,0.8,2.5,10000,16.742037163502125
501,70,0.6,3.75,10000,16.62280541376203
501,70,0.6,4.0,10000,16.62280541376203
501,70,1.6,3.0,10000,16.582467324109004
501,100,2.3000000000000003,3.0,10000,16.452648907495263
501,130,2.3000000000000003,2.25,10000,16.27442328212888
501,70,0.4,3.25,10000,16.2461979577813
501,100,2.1,2.25,10000,16.184555172692335
501,70,0.6,3.5,10000,16.168580798075276
501,70,0.4,3.75,10000,16.08617063114778
501,70,0.4,4.0,10000,16.08617063114778
501,100,1.5000000000000002,1.75,10000,16.038967936081043
501,100,0.9,2.75,10000,16.008183273518874
501,100,0.4,2.0,10000,16.00815243497886
501,100,0.5,2.25,10000,15.989852571961507
501,100,2.2,2.5,10000,15.872928570481637
501,70,0.8,2.5,10000,15.867738956110522
501,70,0.9,2.5,10000,15.856166627714622
501,100,1.5000000000000002,2.0,10000,15.796653849463553
501,70,0.4,3.5,10000,15.61367803483671
501,70,0.30000000000000004,2.75,10000,15.590796416155555
501,130,1.2000000000000002,2.25,10000,15.571013723800768
501,100,1.2000000000000002,2.25,10000,15.48697855214359
501,70,2.2,2.75,10000,15.422614246640276
501,100,1.1,2.75,10000,15.411744697779262
501,130,1.1,2.25,10000,15.36680516307834
501,130,1.6,1.75,10000,15.365734508073977
501,70,1.8000000000000003,2.5,10000,15.297133354655315
501,100,1.0,2.25,10000,15.172537827731915
501,70,0.6,3.0,10000,15.124806563435115
501,100,0.9,2.5,10000,15.030873664746878
501,100,0.6,2.25,10000,14.995139573915182
501,130,0.4,2.0,10000,14.928301954794605
501,130,0.2,2.25,10000,14.857823509169357
501,100,1.4000000000000001,1.75,10000,14.820522448628598
501,100,1.9000000000000001,2.25,10000,14.776659967262994
501,70,0.1,2.75,10000,14.756887083588289
501,70,0.30000000000000004,2.5,10000,14.730425578006596
501,130,1.4000000000000001,1.75,10000,14.618797318054952
501,70,0.4,3.0,10000,14.615236216100975
501,70,2.4000000000000004,3.25,10000,14.598176679934035
501,70,1.1,2.75,10000,14.569466784293574
501,100,1.4000000000000001,2.0,10000,14.514423909284702
501,100,1.1,2.5,10000,14.455172885518394
501,70,2.4000000000000004,4.0,10000,14.448478234812335
501,70,2.4000000000000004,3.75,10000,14.448478234812335
501,70,2.1,2.5,10000,14.362000510594111
501,100,2.5000000000000004,3.0,10000,14.319473677599195
501,70,2.3000000000000003,2.75,10000,14.257106713417588
501,70,2.4000000000000004,3.5,10000,14.240501471812685
501,130,0.30000000000000004,2.25,10000,14.182018212835715
501,100,2.4000000000000004,2.5,10000,14.099230222395374
501,70,1.8000000000000003,2.0,10000,14.08359755948974
501,130,0.1,2.25,10000,14.082439701855314
501,70,0.1,2.5,10000,14.02180353455811
501,130,2.0,2.0,10000,13.903369117615537
501,100,2.0,2.25,10000,13.837020725341098
501,130,1.3000000000000003,2.0,10000,13.82799657306371
501,130,1.0,2.0,10000,13.765483101732748
501,100,0.30000000000000004,2.0,10000,13.686033457001706
501,130,0.8,1.75,10000,13.637320566550144
501,100,1.6,2.0,10000,13.636713070807193
501,70,1.7000000000000002,2.0,10000,13.595608020340663
501,70,1.1,2.5,10000,13.361904580594704
501,70,2.4000000000000004,3.0,10000,13.308601158817776
501,70,1.4000000000000001,2.75,10000,13.238044909420715
501,100,1.8000000000000003,2.25,10000,13.230697700016261
501,100,2.5000000000000004,2.5,10000,13.21910817327047
501,130,0.9,1.75,10000,13.17398359875385
501,130,0.7000000000000001,1.75,10000,13.090095964366064
501,70,1.0,2.75,10000,12.99508131455346
501,130,2.5000000000000004,3.0,10000,12.852884930185255
501,100,0.8,2.25,10000,12.593920756475825
501,70,0.7000000000000001,2.75,10000,12.43638651136336
501,70,2.3000000000000003,2.5,10000,12.383074245331603
501,100,0.2,1.75,10000,12.374658539702963
501,100,1.3000000000000003,2.0,10000,12.158998949273368
501,130,0.5,1.75,10000,12.093033801766552
501,70,2.4000000000000004,2.75,10000,12.013858189965607
501,70,1.3000000000000003,2.75,10000,12.005544038780883
501,70,1.4000000000000001,2.5,10000,11.98432230037671
501,100,0.1,1.75,10000,11.918386333912139
501,70,1.0,2.5,10000,11.877280384698565
501,130,0.2,2.0,10000,11.713314332554226
501,130,1.4000000000000001,1.5,10000,11.65864454190525
501,100,2.3000000000000003,2.5,10000,11.626750602903524
501,70,1.5000000000000002,2.75,10000,11.525321853491405
501,100,2.3000000000000003,2.75,10000,11.447673806593485
501,130,0.6,1.75,10000,11.447055121053431
501,70,2.5000000000000004,2.75,10000,11.392388952436413
501,70,0.2,2.75,10000,11.331110383118556
501,70,0.7000000000000001,2.5,10000,11.282465614510826
501,70,1.2000000000000002,2.75,10000,10.986551434318145
501,130,0.1,2.0,10000,10.967463131171186
501,70,0.9,2.0,10000,10.953683891105797
501,70,0.8,2.0,10000,10.902383175418692
501,100,0.9,2.25,10000,10.869033596913802
501,100,1.7000000000000002,2.0,10000,10.8460575002199
501,130,0.30000000000000004,2.0,10000,10.838602224582175
501,100,0.7000000000000001,2.0,10000,10.80002135945734
501,70,1.3000000000000003,2.5,10000,10.791066248543771
501,130,1.2000000000000002,2.0,10000,10.781082252368215
501,70,0.2,2.5,10000,10.580195727966384
501,100,1.1,2.25,10000,10.414684482844187
501,70,1.6,2.75,10000,10.373551496793908
501,130,1.1,2.0,10000,10.362199247789604
501,100,0.5,2.0,10000,10.338919816847607
501,70,1.5000000000000002,2.5,10000,10.242603854004948
501,100,1.2000000000000002,2.0,10000,10.20644412882779
501,70,0.8,2.25,10000,10.10300569698665
501,70,2.2,2.5,10000,10.102810411968616
501,70,0.9,2.25,10000,10.09575827588128
501,70,1.2000000000000002,2.5,10000,9.79860196419235
501,70,0.5,2.75,10000,9.776524903584189
501,130,2.5000000000000004,2.75,10000,9.677329008765128
501,100,2.4000000000000004,2.75,10000,9.579124254054399
501,70,1.7000000000000002,2.25,10000,9.537172566798596
501,100,1.0,2.0,10000,9.453248194013163
501,100,0.4,1.75,10000,9.171579981184188
501,100,0.6,2.0,10000,9.107560337708343
501,70,0.30000000000000004,2.0,10000,9.06991350928
501,70,2.0,2.0,10000,9.037685494376287
501,70,0.30000000000000004,2.25,10000,8.999933980089075
501,70,1.1,2.0,10000,8.962198792213961
501,70,0.5,2.5,10000,8.959193767375417
501,70,1.9000000000000001,2.25,10000,8.649763318580959
501,70,0.1,2.25,10000,8.442688999921955
501,130,1.5000000000000002,1.75,10000,8.41505222912716
501,70,1.6,2.5,10000,8.366126330669367
501,130,0.4,1.75,10000,8.297595555337459
501,70,1.4000000000000001,2.0,10000,8.175613822034762
501,70,0.6,2.75,10000,8.04436936954638
501,70,0.1,2.0,10000,7.9979289315682465
501,70,1.1,2.25,10000,7.910712508526444
501,70,1.9000000000000001,2.0,10000,7.674953361169891
501,70,0.4,2.75,10000,7.51702487130536
501,100,1.3000000000000003,1.75,10000,7.451192785770072
501,130,1.0,1.75,10000,7.426576845905018
501,70,1.0,2.0,10000,7.332641211888237
501,100,0.30000000000000004,1.75,10000,7.288902416584847
501,70,0.6,2.5,10000,6.902650039354562
501,130,1.3000000000000003,1.5,10000,6.766082410277143
501,70,0.4,2.5,10000,6.718806056855264
501,100,0.8,2.0,10000,6.6843220524420275
501,70,1.0,2.25,10000,6.518134720965371
501,70,0.7000000000000001,2.0,10000,6.5158732326481115
501,130,0.7000000000000001,1.5,10000,6.432770842242526
501,130,0.9,1.5,10000,6.105735317465495
501,70,1.5000000000000002,2.0,10000,5.88692703317583
501,100,2.2,2.25,10000,5.839566684313603
501,130,1.3000000000000003,1.75,10000,5.825855792653719
501,100,1.2000000000000002,1.75,10000,5.691056630096725
501,70,2.5000000000000004,2.5,10000,5.5992852018665715
501,70,0.7000000000000001,2.25,10000,5.538496871785384
501,130,0.8,1.5,10000,5.300014330421192
501,70,1.8000000000000003,2.25,10000,5.199668124219187
501,70,1.3000000000000003,2.0,10000,5.080167477486825
501,70,0.2,2.25,10000,5.045796819749697
501,100,1.0,1.75,10000,4.9056144945329905
501,70,1.4000000000000001,2.25,10000,4.890634356037324
501,70,2.1,2.25,10000,4.854869080838785
501,130,0.2,1.75,10000,4.839859869672281
501,100,1.1,2.0,10000,4.805088605566802
501,70,2.0,2.25,10000,4.790283024493988
501,70,0.2,2.0,10000,4.682645821318609
501,100,0.9,2.0,10000,4.46776400224806
501,70,2.2,2.0,10000,4.2865690425288605
501,130,0.6,1.5,10000,4.28024999880607
501,100,0.7000000000000001,1.75,10000,4.270458970416307
501,70,1.2000000000000002,2.0,10000,4.10984612544771
501,70,1.3000000000000003,2.25,10000,4.05433261347072
501,130,1.2000000000000002,1.75,10000,4.039748646552042
501,130,0.1,1.75,10000,4.006918361802192
501,70,1.6,2.0,10000,3.9799949212956705
501,130,2.3000000000000003,2.0,10000,3.8432622638429788
501,70,0.5,2.0,10000,3.8286113885672606
501,130,2.1,2.0,10000,3.793569753058275
501,40,2.3000000000000003,3.25,10000,3.6546202462462567
501,70,2.5000000000000004,2.25,10000,3.6093835241383054
501,40,2.3000000000000003,2.75,10000,3.585873738407333
501,100,1.6,1.75,10000,3.520571883899102
501,130,0.30000000000000004,1.75,10000,3.5196906248083693
501,100,0.5,1.75,10000,3.31166605448459
501,70,1.5000000000000002,2.25,10000,3.2504627172202234
501,70,0.5,2.25,10000,3.2171262395941227
501,70,2.1,2.0,10000,3.2078424641300316
501,70,1.2000000000000002,2.25,10000,3.1682112410282883
501,70,1.5000000000000002,1.75,10000,2.778398662249611
501,100,0.6,1.75,10000,2.352881001628006
501,130,1.1,1.75,10000,2.2727733748014174
501,70,2.3000000000000003,2.0,10000,2.263393001273956
501,70,2.3000000000000003,2.25,10000,2.0599208202816115
501,100,2.3000000000000003,2.0,10000,2.0303171541298504
501,130,0.5,1.5,10000,1.7161056785154472
501,40,2.3000000000000003,3.0,10000,1.6728066311113814
501,70,0.4,2.0,10000,1.6476055974699193
501,70,0.6,2.0,10000,1.6318138616460018
501,130,1.2000000000000002,1.5,10000,1.498429437425127
501,100,2.5000000000000004,2.75,10000,1.209462995549199
501,40,2.1,4.0,10000,1.2006867910441912
501,70,0.6,2.25,10000,1.094306360247046
501,40,1.9000000000000001,2.5,10000,0.9703209438118456
501,70,0.4,2.25,10000,0.9646851414611604
501,40,2.1,3.75,10000,0.954925175517829
501,40,2.1,3.5,10000,0.8810079000832154
501,40,2.1,3.25,10000,0.8307763035201212
501,100,1.8000000000000003,2.0,10000,0.5382961953628929
501,100,2.5000000000000004,2.0,10000,0.17992577394571363
501,40,2.1,2.75,10000,0.13717457984773418
501,40,2.3000000000000003,4.0,10000,0.05016833093317885
501,100,0.8,1.75,10000,-0.13781213320239516
501,40,2.3000000000000003,3.75,10000,-0.19608695068491144
501,70,0.8,1.75,10000,-0.2194967163336159
501,70,2.4000000000000004,2.5,10000,-0.270326046654791
501,40,2.3000000000000003,3.5,10000,-0.27105407577938934
501,130,1.8000000000000003,1.75,10000,-0.2790567270342379
501,70,2.2,2.25,10000,-0.2834664710081434
501,100,1.1,1.75,10000,-0.30342869746780465
501,40,2.0,2.5,10000,-0.4249539242777729
501,40,2.4000000000000004,3.25,10000,-0.5289076967857831
501,70,0.9,1.75,10000,-0.6837549137410335
501,100,1.4000000000000001,1.5,10000,-0.6871449821453659
501,40,2.4000000000000004,2.25,10000,-0.7225232734439295
501,100,2.0,2.0,10000,-0.7781860888358914
501,70,1.6,2.25,10000,-0.8092893481634427
501,70,1.4000000000000001,1.75,10000,-0.8232755268668406
501,40,1.9000000000000001,2.25,10000,-1.1355839539327839
501,130,1.0,1.5,10000,-1.2145214975359018
501,40,2.2,2.75,10000,-1.26986477505573
501,100,2.4000000000000004,2.0,10000,-1.3852940998855727
501,100,2.1,2.0,10000,-1.6481209061958921
501,40,2.4000000000000004,2.75,10000,-1.7180618272871584
501,40,2.5000000000000004,3.25,10000,-1.7592686155225579
501,70,2.3000000000000003,1.75,10000,-1.8379377217558321
501,100,1.7000000000000002,1.75,10000,-1.8451745719699026
501,40,2.0,2.25,10000,-1.8463390823259296
501,130,2.5000000000000004,2.5,10000,-1.8560524116433488
501,40,1.9000000000000001,4.0,10000,-1.8815933625253436
501,70,0.30000000000000004,1.75,10000,-1.917516678609232
501,100,0.9,1.75,10000,-1.9348797930395278
501,40,2.0,4.0,10000,-1.9549594147384326
501,100,2.3000000000000003,2.25,10000,-2.0149112284415107
501,40,2.3000000000000003,2.25,10000,-2.023547560228934
501,40,2.0,2.75,10000,-2.084347959449957
501,40,1.9000000000000001,3.75,10000,-2.1205281022864426
501,40,1.9000000000000001,3.5,10000,-2.1927009767296823
501,40,2.0,3.75,10000,-2.193945818561069
501,40,1.9000000000000001,3.25,10000,-2.220376993929328
501,70,2.5000000000000004,2.0,10000,-2.251532701981101
501,40,2.0,3.5,10000,-2.2626419423668196
501,40,2.0,3.25,10000,-2.315836902936251
501,40,2.2,4.0,10000,-2.4066349217821035
501,40,2.5000000000000004,3.0,10000,-2.434820240892371
501,40,2.1,3.0,10000,-2.6047016505031237
501,40,2.2,3.75,10000,-2.652241344248864
501,40,2.5000000000000004,2.75,10000,-2.6840454058704353
501,100,2.5000000000000004,2.25,10000,-2.7000341609802003
501,40,2.4000000000000004,3.0,10000,-2.7240542894226856
501,40,2.2,3.5,10000,-2.7263154296374843
501,100,1.5000000000000002,1.5,10000,-2.7703734706222924
501,40,2.2,3.25,10000,-2.773343752738956
501,10,2.5000000000000004,1.75,10000,-2.813893116943757
501,40,1.9000000000000001,2.75,10000,-2.9230185748613025
501,70,2.5000000000000004,1.75,10000,-3.0433216282092816
501,70,0.30000000000000004,1.5,10000,-3.0480845326374677
501,130,0.4,1.5,10000,-3.0542926251485625
501,40,1.9000000000000001,2.0,10000,-3.084480255230126
501,70,0.1,1.75,10000,-3.229052376120805
501,10,2.5000000000000004,1.5,10000,-3.252789212318478
501,130,1.1,1.5,10000,-3.270723353119994
501,40,1.8000000000000003,2.5,10000,-3.375404603975081
501,70,1.1,1.75,10000,-3.606325232251173
501,100,1.8000000000000003,1.75,10000,-3.867414929679299
501,40,2.4000000000000004,4.0,10000,-4.13425191596291
501,70,1.8000000000000003,1.75,10000,-4.172772422194047
501,130,2.4000000000000004,2.25,10000,-4.24151481274656
501,70,2.2,1.75,10000,-4.245693427465886
501,40,2.2,3.0,10000,-4.250767565212701
501,130,2.5000000000000004,2.0,10000,-4.287994143559535
501,40,2.4000000000000004,3.75,10000,-4.380574729140275
501,40,2.4000000000000004,3.5,10000,-4.4719643588732545
501,130,1.7000000000000002,1.75,10000,-4.71544468102184
501,70,0.1,1.5,10000,-4.727931584230056
501,130,1.6,1.5,10000,-4.752980684951272
501,70,2.5000000000000004,1.5,10000,-4.772391591804748
501,70,1.7000000000000002,1.75,10000,-4.807798577987782
501,70,0.8,1.5,10000,-4.872758968428432
501,100,1.3000000000000003,1.5,10000,-4.910928335094226
501,70,1.0,1.75,10000,-4.937582490704919
501,70,0.7000000000000001,1.75,10000,-5.067502686094354
501,130,2.3000000000000003,1.75,10000,-5.083159590590391
501,100,0.2,1.5,10000,-5.106677415515435
501,100,0.1,1.5,10000,-5.319889284162883
501,130,2.5000000000000004,1.5,10000,-5.339057691701676
501,40,2.5000000000000004,3.75,10000,-5.496352539930303
501,40,2.5000000000000004,4.0,10000,-5.496352539930303
501,100,2.5000000000000004,1.5,10000,-5.514488205092389
501,40,2.5000000000000004,3.5,10000,-5.674972111971886
501,40,1.9000000000000001,3.0,10000,-5.679444587354929
501,40,2.0,3.0,10000,-5.683323774644823
501,100,2.5000000000000004,1.75,10000,-5.820534717498806
501,70,1.6,1.75,10000,-5.84932176921243
501,130,2.5000000000000004,1.75,10000,-5.8581143560904945
501,130,2.3000000000000003,1.5,10000,-5.899123593767054
501,130,2.4000000000000004,2.0,10000,-6.1139271510040984
501,40,1.8000000000000003,4.0,10000,-6.153411471406965
501,40,1.7000000000000002,2.5,10000,-6.2357392774443134
501,130,1.5000000000000002,1.5,10000,-6.24152792832847
501,10,2.4000000000000004,1.75,10000,-6.252268051750106
501,70,0.9,1.5,10000,-6.279428230341768
501,70,0.2,1.75,10000,-6.282498056224423
501,70,1.3000000000000003,1.75,10000,-6.35268166463166
501,70,2.4000000000000004,2.25,10000,-6.381143071142698
501,40,1.8000000000000003,3.75,10000,-6.398361340995233
501,40,1.8000000000000003,3.5,10000,-6.468848467599408
501,40,1.8000000000000003,3.25,10000,-6.494517673046317
501,10,2.5000000000000004,2.0,10000,-6.4956395351111915
501,10,2.4000000000000004,1.5,10000,-6.524884334864751
501,100,1.2000000000000002,1.5,10000,-6.719570554665946
501,70,0.7000000000000001,1.5,10000,-6.727119251276044
501,130,2.2,1.5,10000,-7.088351150658095
501,100,2.2,2.0,10000,-7.189053727716977
501,130,0.2,1.5,10000,-7.222602582791513
501,40,1.8000000000000003,2.75,10000,-7.315713045034485
501,100,2.4000000000000004,1.5,10000,-7.505798292512767
501,70,0.5,1.75,10000,-7.628461883543718
501,130,2.5000000000000004,2.25,10000,-7.8176509539766
501,70,2.4000000000000004,1.75,10000,-7.822137086042698
501,130,2.4000000000000004,1.75,10000,-7.850022995924326
501,100,2.4000000000000004,2.25,10000,-7.857880516944804
501,10,2.5000000000000004,2.5,10000,-7.866278377461942
501,10,2.5000000000000004,3.5,10000,-7.866278377461943
501,10,2.5000000000000004,2.75,10000,-7.866278377461943
501,10,2.5000000000000004,3.0,10000,-7.866278377461943
501,10,2.5000000000000004,3.75,10000,-7.866278377461943
501,10,2.5000000000000004,3.25,10000,-7.866278377461943
501,10,2.5000000000000004,4.0,10000,-7.866278377461943
501,40,1.7000000000000002,4.0,10000,-7.897265224316364
501,130,0.30000000000000004,1.5,10000,-7.9201180031914085
501,70,2.3000000000000003,1.5,10000,-7.930222705516408
501,130,2.2,2.0,10000,-7.935818050916799
501,70,0.2,1.5,10000,-7.972805043174645
501,40,1.7000000000000002,3.75,10000,-8.142030764492429
501,40,1.7000000000000002,3.5,10000,-8.209815510396758
501,100,0.4,1.5,10000,-8.231474107032366
501,130,2.4000000000000004,1.5,10000,-8.236430466099964
501,40,1.7000000000000002,3.25,10000,-8.239312944055452
501,130,0.1,1.5,10000,-8.27700141415243
501,130,2.2,1.75,10000,-8.303438955363026
501,40,2.5000000000000004,2.25,10000,-8.410568922517509
501,70,1.2000000000000002,1.75,10000,-8.42670759717684
501,40,2.1,2.5,10000,-8.693456729750523
501,100,2.3000000000000003,1.5,10000,-8.715400559157054
501,100,2.4000000000000004,1.75,10000,-8.775119350104331
501,130,1.9000000000000001,1.75,10000,-8.779416895362147
501,70,2.4000000000000004,2.0,10000,-8.97229112475551
501,70,2.4000000000000004,1.5,10000,-9.051087044936628
501,40,1.7000000000000002,2.75,10000,-9.060595920696322
501,100,2.3000000000000003,1.75,10000,-9.213117135842403
501,70,0.5,1.5,10000,-9.409274994118523
501,70,0.4,1.75,10000,-9.682904036050083
501,100,1.9000000000000001,1.75,10000,-9.908813989600521
501,130,1.8000000000000003,1.5,10000,-9.957808891817177
501,40,1.8000000000000003,3.0,10000,-9.997641977874423
501,70,0.6,1.75,10000,-10.071285419267173
501,70,2.2,1.5,10000,-10.189544714820226
501,100,1.9000000000000001,2.0,10000,-10.33987031749487
501,10,2.5000000000000004,2.25,10000,-10.457769517870435
501,100,0.30000000000000004,1.5,10000,-10.577051289751473
501,10,2.3000000000000003,1.75,10000,-10.614236592376733
501,70,0.4,1.5,10000,-10.881535549759686
501,10,2.3000000000000003,1.5,10000,-10.90783411504849
501,70,1.1,1.5,10000,-11.047874586693126
501,70,0.6,1.5,10000,-11.053257531150187
501,130,1.7000000000000002,1.5,10000,-11.280447910672464
501,40,2.0,2.0,10000,-11.462013370075354
501,130,2.1,1.5,10000,-11.494352474229649
501,40,1.6,2.5,10000,-11.615900408662672
501,40,1.7000000000000002,3.0,10000,-11.723917196624157
501,40,2.1,2.25,10000,-11.729771287750191
501,70,1.9000000000000001,1.75,10000,-11.803288981738756
501,70,1.0,1.5,10000,-12.451234859438124
501,40,2.3000000000000003,2.5,10000,-12.486371026509376
501,70,2.1,1.75,10000,-12.568906805626892
501,40,1.4000000000000001,2.5,10000,-12.754290318990474
501,130,2.1,1.75,10000,-13.025695862923563
501,40,1.6,4.0,10000,-13.1009166258576
501,40,0.6,4.0,10000,-13.107142686988844
501,130,2.0,1.75,10000,-13.127736884436654
501,40,0.6,2.75,10000,-13.211950636294048
501,10,2.4000000000000004,2.0,10000,-13.242204517647606
501,40,2.2,2.5,10000,-13.294089360367591
501,40,1.6,3.75,10000,-13.339729785923346
501,40,0.6,3.75,10000,-13.354627264001092
501,40,0.6,3.25,10000,-13.388701509975224
501,40,0.6,3.5,10000,-13.393045785416685
501,40,1.6,3.5,10000,-13.405093239884938
501,40,0.6,2.5,10000,-13.414119331287733
501,40,1.6,3.25,10000,-13.437530408095746
501,100,1.0,1.5,10000,-13.60498428389094
501,40,1.6,2.75,10000,-13.847505761444296
501,40,1.4000000000000001,4.0,10000,-13.86191302068174
501,100,0.5,1.5,10000,-14.021540832164217
501,40,1.4000000000000001,3.75,10000,-14.100573533215691
501,40,1.4000000000000001,3.5,10000,-14.151883715712597
501,40,1.4000000000000001,3.25,10000,-14.1643637094637
501,40,1.5000000000000002,2.5,10000,-14.283735004541168
501,100,2.1,1.75,10000,-14.305851984839862
501,10,2.2,1.5,10000,-14.33808984402758
501,100,2.2,1.75,10000,-14.406193886087351
501,100,2.2,1.5,10000,-14.468860439538556
501,100,0.7000000000000001,1.5,10000,-14.633912657974317
501,40,1.8000000000000003,2.25,10000,-14.64583649361629
501,40,1.4000000000000001,2.75,10000,-14.887718413854408
501,40,2.5000000000000004,2.5,10000,-14.907702950585326
501,70,2.1,1.5,10000,-15.20338623722123
